id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_2c8f4c9c09ce	deliverable	keep					KEEP_FORM_VARIANT	合法词形命中：deliverable, deliverables	96fd0c0dea3b6be44771bc93d216a833a35c174942fced7dd30d47799acc3bc3	0a8e08b0603838834acc6874e882e428912ec197b67acc683c66579e51f16b00
word_46465807e097	advertizing	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	9e920424273b702831d221d1d08557e613ba875946908c39efbbfc836195537f	1d000ebef1f745302d404d3c5315db36d33c7a8c03a625a625235d9587e951a8
word_c4a3a5b1b1f7	noisemaker	keep					KEEP_FORM_VARIANT	合法词形命中：noisemaker, noisemakers	c451c3e0e3a5906561f01cab7d6ce59cb9c1e82e991cc5a9451ca8f295f3342a	fce39ab395a6f0e981d2e99cfe630bef7f0b9f647a926cb7a77891fbd787d684
word_51c44712bd19	underquote	keep					KEEP_FORM_VARIANT	合法词形命中：underquote, underquoted	0a6f264c1e59a1287cd7a91b3fe0dd96b73f4061bccc78085fd82cc5738fa076	b3430789fa5f5de58e9d8c958ed50ef04195bdb8b90a15663c04a66a23ce97ab
word_7d3472f73343	accost	keep					KEEP_FORM_VARIANT	合法词形命中：accost, accosted	a56294285c8c15fb1648425cad540edf63ab5370a6925355778e88d79594584f	a2775bb3846cac72a55b6f6e82eefb618e714d1c169a67b4408ed7f180ab6b49
word_e02c878342e0	additive	keep					KEEP_FORM_VARIANT	合法词形命中：additive, additives	b20fd2e8759569d17caa672a8d9ba3d632e9ce4ae0b0498e8cb7d56b38195845	befacd57993128a98f4d99efb898f2b39d6ec68a56d2f8ef6c59406c6ca286f2
word_06e4cdeeecc9	aggrieve	keep					KEEP_FORM_VARIANT	合法词形命中：aggrieve, aggrieved	a86cb1eedb51e3b0dffb6f6913e7d0121b3b4f2501ce5be9302a85570fec3381	ffef5ccaa19b511f397f1a3660926e1eafd2be5cbe38e178e50d2fdd263b8a3c
word_660a877115f8	agitate	keep					KEEP_FORM_VARIANT	合法词形命中：agitate, agitated	cf8996498de3babec6cba7d7ba4236ea701f830817977440f29c8f5c7a26f95b	41116ad0026be051179b927d8eb4b24a50d07985f30b10a3e4d54f3afb63ff84
word_gt10500_09917	redundancy	keep					KEEP_FORM_VARIANT	合法词形命中：redundancies	e95aae4bcd083bbd784392cdba6492d798967fa2c61196f5da41054d090bcf78	b1fc0c390ec27b77e6a99bc49e99bfbe140e1bd1d6d7047252b29f4a1e6c040c
word_gt10500_09936	standingorder	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	2e17a20cea205fde6fb56ae0e038f3d0d53f5cfa84e100f933d84af25ac06434	a7e4b740736c1696d28a6188394fae84250d94ea7023633eeb782190048b58ce
word_gt10500_09937	directdebit	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	f93f20442eb28d2c549f0f33ec185d2bd43bb9407fd1bdfeeb277fe58fbbecce	167a66fde4c8e6973fcf1385cc2ba0b6863a477e97b6a4e7bb3dc31e3c0169f3
word_gt10500_09940	refundpolicy	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	b12c5bb6b0413997bcd1b6435d298775338504f5ca7d120237a77250341e7c3d	d03c19788916c6b0ac9fc939344512cb8c63c270e462a78942a5f974fccb1026
word_gt10500_09950	checkin	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	dc6e2f1c66e37232999eb311ab5fbfb29af2b34e480df4e985fa550d76345eb1	fc3b593e101edcacbf1ac2bc03f58cb6c8b05f5088bedff3f64d9ec7e0654de1
word_gt10500_09961	coolingperiod	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	c84620bea322f6f821951301846414c8b27ec3c1720c3ea29836a8e6d6b008e8	701057d3cd3634854c146ba6deafdb4edee6d9e8ddc1e87ad35fcb2efb9604df
word_gt10500_09962	noticeperiod	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	8475138bb525a72b0745925e1d229e947639277cb3d2fddf4984f1b885ece532	b2260768ea7df7b027c2b5c669c527c62e9ec5a5326049dea87b6e61e651a919
word_gt10500_09964	coolingoff	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	4ac4b1197add447d670dd3231d7aa79f73d1576113ff24c6b45dce9fabf6b1f8	aa177cc9a21dbff94a0b5cc8bd58cc2a754232b49f612f74f598be340eca0beb
word_gt10500_09982	persimmon	keep					KEEP_FORM_VARIANT	合法词形命中：persimmon, persimmons	4495eda885c521115eb533df7cdc019ca2f605076508eee9e410700dfc8be80c	4d46051da9e8bba5948a162c0e14ead280871b14032674e7cff22a6603a9f3a5
word_gt10500_09995	estateagent	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	51432fcf00c98409074ee918abe569009585f66a458cd58838c796340c70c70c	127b1d7f8768a74375151f89c1e309bb4b6d79611642756a9829b6fe084cfbf2
word_gt10500_10013	groundrent	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	6691324a526bb3f27a48f23c21cacf73010c9e611ec9414ec30e9c7ef2de0e9b	b125b34c5d38ebc1eb12dffb26a63a123fcb73b6724c308e1d54a7789d9c3cf0
word_gt10500_10031	stiletto	keep					KEEP_FORM_VARIANT	合法词形命中：stiletto, stilettos	822779412617e45065f76112009ce2bb73c51a304e63e13f0a8409c35545985a	8d3266bb64716a9281e9041948b9cc8855c953da63bc2ee67b0e55d8ebb1757f
word_gt10500_10038	onlooker	keep					KEEP_FORM_VARIANT	合法词形命中：onlooker, onlookers	142c6fd6a4c8cefdca4d3ef64ec85a71053f693e718e17c7701834d2820cd931	9e1a12a0ded78bf766e39fb145116c89e60a03fb6c7d96b515e5840b9aeed26d
word_gt10500_10071	errand	keep					KEEP_FORM_VARIANT	合法词形命中：errand, errands	d7d2c27cd62b46cba005540f70cbf3db5bdcc061bae0f8d712e8987060e030c6	168b1a4e5f607a3fe21b38ac8a482358a4906bc2518b286fe1ca96bdcae5881e
word_gt10500_10086	hoodlum	keep					KEEP_FORM_VARIANT	合法词形命中：hoodlum, hoodlums	49d2d1fe08cfb2a90c0e167ff59319838236f781206bb5f60ef6705f972dcd0e	14759fdac75eea4bee5035817890a9f24de6b74beea06ca76e30e246cf333fa0
word_gt10500_10089	overheat	keep					KEEP_FORM_VARIANT	合法词形命中：overheat, overheats	79672e0da5126dc2ee17efea036e5b1e5985a4f3c1864eacef1cbe9b41cfcc07	bb36ba4997c1870e598a7b21900cc704133a422f9139285bcfa7c649c9a1f3a5
word_gt10500_10102	penaltyclause	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	abb01703aad4ca20ce15ab0a0c73a14f84bf58497999a5d5bc283b38e060f0aa	bd79797ad14591a2ade673df5a66697a516a8f48dee10ba5bdf3437ea8f35d98
word_gt10500_10111	packer	keep					KEEP_FORM_VARIANT	合法词形命中：packer, packers	f52197fe66df9e1e91516a4d33419aaa38f29d4436e1d62222af0e178cd9f354	6b02b19f1d96978c061fa6a5aa8f9a7b90c341d55730e7db46c728fdb2937504
word_gt10500_10113	graceperiod	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	d99146c1fd4bdb76d21d1d30ab752e902c0767754b197fc530d8780ec5086f43	500afca0291465f9ea304a93a457e8186e92ca90a121965dcfae44ba54da0892
word_gt10500_10116	panhandler	keep					KEEP_FORM_VARIANT	合法词形命中：panhandler, panhandlers	c29c6f8ae07cf2a9928e61779f7ad4ede87878ab8caeb7ef5ee311ed50547918	95b242036f334a1dd88a198a6b7d90614e0b330614262802fa996bb2502987b6
word_gt10500_10131	handluggage	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	b3b563f4e853a43ffa2b4223188d9d3da71a2252b93c4814e721e8eb756e1495	79af6c73bc63cba44c163ff31c35060e9ac17c71e5ce38cdd19b19db6c600649
word_gt10500_10134	inventorycheck	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	36ab6c68fdc4194de71c700bb6fdec329bb6828d3f3567ad71bde57c9d32f751	95fa0b618ac86658397708c8d3e91d2ee816ed9703f0aa0d5c250ed7f81490a0
word_gt10500_10142	unitprice	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	4e768bbb83b63ce92b025b2cd6fea83bc4e3642c487014d3b1118a9746e6edda	deda6e4b60ba2578cff2e56a3199f0521c65a69692200df4c8af2b0fb77e915b
word_gt10500_10144	stockpile	keep					KEEP_FORM_VARIANT	合法词形命中：stockpile, stockpiled	c31e2f6565ee2d4eccb8a31415a26ac988f52a0df0ab80a68f04f1e135042d64	20d32c14adf59f691a91bc0ddc98f258f9eadfc3aa2270d78633e278d004d70d
word_gt10500_10145	depositprotection	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	876d176d53fe942d15a9211a6d0d705acb3993d5fe2c20bceceee1675623a10c	363c38c358a8d8279e16aa4183fcba57a637560edfd1298cd68e6672833dd007
word_gt10500_10149	creditlimit	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	26fbb17ca9e954f6a098de4f36b5d1b94474c318e8022e96500c8dfda5c8a9d8	0d8877c05ce03adc9879d0432d29e4d40dd02158a7907d1395c31e3b5fca80e4
word_gt10500_10169	glutenfree	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	9c11ef9d4720e09c8ca5f8a7aede664f42b532afda7d6cd2ad0d86ffebe4dce7	471346ef936850fa44d753f256f49561c7fbdd6d4b4d326a2f72fe49bae7e404
word_gt10500_10176	segregate	keep					KEEP_FORM_VARIANT	合法词形命中：segregate, segregates	88315b8560e09484f19f3d46db0c147ea8a59a3e5d7a56d6e4ef10f571018aa8	2694bc8d36b8950efed8e194292b8783fee773f7be3250030bf1025987d21193
word_gt10500_10181	reciprocate	keep					KEEP_FORM_VARIANT	合法词形命中：reciprocate, reciprocated	c7dd77cab0e7af44c21ff3a4d809df1d00e5ec18a16a26c06e4ab3b817225440	80079a769f54bbb2818aae39e377a64bb66840cadd946e6756f316a9dfe9d3aa
word_gt10500_10196	popover	keep					KEEP_FORM_VARIANT	合法词形命中：popover, popovers	0ff810128707127df40167db13e2f20588f2787f62a953c4021345caf5229458	985b4b2f040f88b40b215ec4b8458ed6bda6d48bb4450744eb5ed25958b2651b
word_gt10500_10199	yearbook	keep					KEEP_FORM_VARIANT	合法词形命中：yearbook, yearbooks	34eafd4058fb43b3f528c612084336b9821f91c78bce850eb7d4e1059fa16002	bfe95c630024415365315168cec03366c3362567e6c0bb6b1a7cd8246c01e8ee
word_gt10500_10210	nextofkin	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	0ebe03fae191c68cfca6984c5fc034021ff650feda64a8e5ab4285923efb2851	418c0616c899db7fdeb3db9d139fa14584249fbf07d914ae5866787c531c8390
word_gt10500_10220	preorder	keep					KEEP_FORM_VARIANT	合法词形命中：preorder, preordered	e997f1b47062d9c4c8e6d2db2c548c1b742c218325e96e627682d3332c1fc9d5	4def81cb73f6c65090629cc662cd568a0b23e80c4211d3c80eb23c5aee4b85a1
word_gt10500_10221	dropoff	add-form		[{"word":"drop-off","type":"standard compound form","note":"空格或连字符标准形式","source":"semantic-quality-v1"}]			NORMALIZE_COMPOUND	例句或短语层使用drop-off	8e16734f0020768b55673ae47ca33674869ac42eb31b61736af135718a38a118	d450416a9ee24babdb51d6112f4b50850e3a8490cfcfd1ec2e3a4302a990a115
word_gt10500_10249	overflow	keep					KEEP_FORM_VARIANT	合法词形命中：overflow, overflowed	5cf2a26e2c9f6680494fdbb9793e06663e4b8af59b10ca5a62772660217de559	f82f234bb6da42587cbd7d39c0853cf02f0b0346380d9d2675128b9f7d772eef
word_gt10500_10250	reappear	keep					KEEP_FORM_VARIANT	合法词形命中：reappear, reappeared	445212107b008a014ca551e9d3984ad326bcc5851707c4bd23661d8b08ec8815	d6e900f88983ab4c7f3135d55ac75eb8ce9bfa7eb86c2bae5ebfa20dfc7af90e
word_gt10500_10264	undercharge	keep					KEEP_FORM_VARIANT	合法词形命中：undercharge, undercharged	b23a03f6e71bbf7969448133054dcef3519e01810e389d54ec5dc847cc0a041d	2b1740def6ae24f62570b3c080f4c8a2fc7727fea6d5a70090cd4b2b190e8bc1
word_gt10500_10271	pickpocket	keep					KEEP_FORM_VARIANT	合法词形命中：pickpocket, pickpockets	5496a9481a516874a598254057495c295f012a9078a888230502239c014a93a3	15174cb78abd29c86449944787104276fb826dc41c8c480d878698302e08eeef
word_gt10500_10287	pointer	keep					KEEP_FORM_VARIANT	合法词形命中：pointer, pointers	3587bf3e587f21f9b38ca03000d041174147372ce22a58eacf4af4fdc0e95e4a	be54dfdf65b88311a063c76420b709d5e23e4f64b794f02808e63b173e0280ed
word_gt10500_10300	wildflower	keep					KEEP_FORM_VARIANT	合法词形命中：wildflower, wildflowers	b487800df9234b39a8d391387171abdef0366aeb5b4395ef4a9bc1ae8cf575a2	587dee23f733926f3007083635e209f7b659585f383131994d6d56a4d9a490a9
word_gt10500_10301	skateboard	keep					KEEP_FORM_VARIANT	合法词形命中：skateboard, skateboards	5384dd34d1f29c523723ae4b277faa8414cbd6b852fa2a8d0d96bec8ebaccd26	cb018ff6fad45a7797e275a9b402bf69f295d5170c2d30329d72ba6699965c12
word_gt10500_10305	highchair	keep					KEEP_FORM_VARIANT	合法词形命中：highchair, highchairs	be4e83ac2b4901c55b5e94bdeb11eedf07c6216917c4c203d6e2ededf3c35efc	b729d869976939191365654b6406c320de773a3f0113025fd53b939a26a197ff
word_gt10500_10333	preservative	keep					KEEP_FORM_VARIANT	合法词形命中：preservative, preservatives	d122c18d118a80496d1483fb3532e240a5e2416b87beea35814a81b378954888	eef5ccefc7c51d96ba669b11834d00b966499b92e1c32ae63328c9061e533f71
word_gt10500_10334	printout	keep					KEEP_FORM_VARIANT	合法词形命中：printout, printouts	5bc9c21afe9e87072b2f026fd2fa48306587c7c9ae3ad3e883dc5e436a431a81	16bdfad0cb9a58d68fbc8e23917112a8b47440d6d410fe1b16a040d74c886eb5
word_gt10500_10357	dependant	keep					KEEP_FORM_VARIANT	合法词形命中：dependant, dependants	ac20d8d6c3d90abeb67d4034d0feb2d94c0d559ddc30d153b1fb2b0ec3a4ef17	bb9b6bcaa4b05919d665e2abe502be7799878cccbe5c09be94625e6f8a03ae2f
word_gt10500_10366	meterreading	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	22ba941b46c4042d6e523345a07b51b5ca78b7414798b859d1dc3ebd306cb4f7	baebdd1105e0b19ff8f5a16d1966aa6b9c5c565cd1c2cae54e3daf87a622e6b2
word_gt10500_10367	servicecharge	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	b4fa3713ebd8c3d88b88a390dd515e1f577ebe5c9b7289e5e17553b6f9ff920b	696d761f59780b4e1ac107bd19ca6934ba5a4956b130c5b7050e4dd863849a67
word_gt10500_10369	lettingagent	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	d87d8848169b6222c9f7c0bd8e7de9ab8087793d92f3399f22b914c59f3f3594	a28b6e84d2650e08edb6169e5956fa6321f0aabc53974b8ce31644307369b853
word_gt10500_10370	referencecheck	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	cce4f617a7e26d64ecb7c31d62ff80468944ab80ed46de9eb51992a7c2486fc3	acc318f8d44f71f7a2377e1058601d399920d5c738be61c7638177a5625aa274
word_gt10500_10371	creditcheck	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	ec874cde461d6007a1bf58cdbb05d94802972b3245aabfe68da6ea15117f1bbd	b18fe386ca00e76c42099ef02eb7180dd5322c8080a3f2e2bb1b0f1827f097d6
word_gt10500_10379	cockroach	keep					KEEP_FORM_VARIANT	合法词形命中：cockroach, cockroaches	b4ed750003f9a4905522d41a2a07a8553691fefaea111c18e483401d58e57b3d	c8e4e2bf806a2ce6fb6f739e9677dbf31d65f128467f2376a34c86ab65c9e618
word_gt10500_10391	cyclist	keep					KEEP_FORM_VARIANT	合法词形命中：cyclist, cyclists	4fb72067ecb8ef3aba18b7a1a49ee86e857d948b96583fe11d4fe77df8326feb	8b94c34389693426017f7261eae396624b770f511f67ec0172876c1de030c1dd
word_gt10500_10392	declutter	keep					KEEP_FORM_VARIANT	合法词形命中：declutter, decluttering	c2ff3e229e1db5b30a6130f467de168149d2f14c0b58d149e2b95e800ce44acd	ef18a39ccb9dd60d276fe5b1e053954275e80840fb548b1218017634b3f96971
word_gt10500_10450	hydration	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	d526980fd80174115d6f6b390efe6e8ac769e4e4d820c127523973dfd99701a6	a5e5e46de3097bc6e973a7b18322044e5ef638f39b52b819fd2aee95a0705077
word_gt10500_10471	landmine	keep					KEEP_FORM_VARIANT	合法词形命中：landmine, landmines	ca8cba28ef137a84c4c35b2464ff6c5cba10c12e25d624a42e06ac18b5fde59d	c4d475f0e49607a0de633dceac2a5ed991e432a2c963b4d1496667ea9a359c67
word_gt10500_10485	loudspeaker	keep					KEEP_FORM_VARIANT	合法词形命中：loudspeaker, loudspeakers	5858084493eade847fc079716fb97e78918c9b6d03cbf2e962cffae292d648e1	15eb3e83c32ab79f043def7a2517c52a3704026bed63e8e62024bb57d870c3d6
word_gt10500_10494	mistreat	keep					KEEP_FORM_VARIANT	合法词形命中：mistreat, mistreating	10e68bb35e579bafe668a2c0a52587cf61787f3ddfd99e20c22fa0d53796bb96	d0448f7d1ae1b7b98bb14a98d830c6b6690d3ce3722a1658e7f583fbe25c0ab9
word_gt10500_10497	motorist	keep					KEEP_FORM_VARIANT	合法词形命中：motorist, motorists	cc69f325cdd991233776e29008d8538445bab6d9403bcce71d50901651d8355c	ab6066c4817fa3d3e5d6827fc59e74e2de2d26918aa1bb565afebe6e28c67e68
word_gt10500_10498	redouble	keep					KEEP_FORM_VARIANT	合法词形命中：redouble, redoubled	5933aa4f778eb07497c27831f546e05c4ba25c9b90971006d4132fbf75229519	47ea44b2655f36512a690beef85d407a07ce706baca45172d8b67710f1668bb1
word_listening1179_9be41eeda961	migraine	keep					KEEP_FORM_VARIANT	合法词形命中：migraine, migraines	a29ab3cc087b23f6bfd3839210b135361c8c20c9959c284a7b71bea1e5405944	c17f9eb45e880e581ef6c050afe44a3e73a0d6861c78ebfab2a18a2d5896ff11
word_listening1179_079250207301	biofuel	keep					KEEP_FORM_VARIANT	合法词形命中：biofuel, biofuels	27623cb3711c1706cf5b230faac260db71370c7551c6ef5208aa29527f267e6d	79a76fdf008f49ddab9f554c17b067d7f327ae4b8547c5c3d058ccc196ea2f47
word_listening1179_5c72b04a8399	mangrove	keep					KEEP_FORM_VARIANT	合法词形命中：mangrove, mangroves	7176a26a2184c4536715a621222c4398a75aa7d083b0a139fa1251450b9452be	0eedd7eb571eedae89c0d06e6107982b24b392622b98ce97934fdc73e8dba823
word_listening1179_b561a86aceed	carnivore	keep					KEEP_FORM_VARIANT	合法词形命中：carnivore, carnivores	c9ee538ee6df4831b08b44b7898c44f51a8a30d8c0589f3990eba7695cfe1fbc	0ef5742f9862d31fad019c7e2d5f817a658321d3af277f9b1be56f6bdd5d85dd
word_listening1179_6aafbd2b3f43	volt	keep					KEEP_FORM_VARIANT	合法词形命中：volt, volts	de0cba4679c8b33a7d54dcb8cda31df5551ad101d5f23268969c62fffd9b6d59	7f845fe15556b4b6017bdfb5ec25a0affda1f7eeb9a1e7fc596d62e4df06684d
word_listening1179_b6baead0fdf6	enlighten	keep					KEEP_FORM_VARIANT	合法词形命中：enlighten, enlightened	f7ec80e0e4032745e489ec993e1e033c59a3019e9d9fa42da726ee023dc53070	c7df915a15c1eab414382049f8bbea643bdf54dda3c50a96eef947044c73e491
word_listening1179_e954fbfdc4e2	stakeholder	keep					KEEP_FORM_VARIANT	合法词形命中：stakeholder, stakeholders	0dd0580cbd293902395ea45f1ca9e9706be89741061c51d12861d4392e06c18d	d216704c837817eb0a018cd3b7b9f574faafde90a87429397c2d962b62979aca
word_listening1179_a02c387e87f6	subtitle	keep					KEEP_FORM_VARIANT	合法词形命中：subtitle, subtitles	2a0db2ec0cb207462d7582dceabfcd32a6c3580fb7341ed77d4b64416b3929d3	e909dc90d1b6ecc9b23eee3c24f4b589f106ee446781d79bb0b6b719d98b435d
word_listening1179_62879724f20d	mobilise	keep					KEEP_FORM_VARIANT	合法词形命中：mobilise, mobilised	d875751d0b66c0f1aafb99c33e60ecfef22daeaafdecbbdb36e36f7c64cd9c0a	d598b1f71ee43972810f26f07acb9f0ec8c900c58533a0f558ca4908c8b807cb
word_listening1179_a600d6d8b019	nourish	keep					KEEP_FORM_VARIANT	合法词形命中：nourish, nourishes	9989c82460fe36368619d0c10353f4a191e74ba463f9d47ad4236d8ca0ec5901	98b6ae2ea3d605b5554bea75fc5249bdf3b62324d52e53a2a535169106c81f04
word_listening1179_875f01c5306f	kilometre	keep					KEEP_FORM_VARIANT	合法词形命中：kilometre, kilometres	2bc89b259141a03745429009fc7fa1f198c23b460d4efb2edc309484a104854d	af41652d0c40ad58f335580e21ef32c38694e11bbcc57b4bb090f264cd8c740c
word_listening1179_29e60c5e58d1	amplify	keep					KEEP_FORM_VARIANT	合法词形命中：amplifies	a139c69e55ca0169663e63977e115ac2f2f74051aa2ee11023478f3a0127195c	be6735c424f214c63205668436e6c145b5dd615bd234030a6149cb9f165c60be
word_listening1179_dc42a9dd6e5d	socialise	keep					KEEP_FORM_VARIANT	合法词形命中：socialising	145379818f64668317355d9b3e444fb1940e14d6a808c6eb13a55028c3b8de56	650f52f4e3e177ecdb9bdcc763056fcc5538d3a8470858bb68c529ae4be31061
word_listening1179_1a0f9f8fb683	authorise	keep					KEEP_FORM_VARIANT	合法词形命中：authorise, authorised	d321500add25181c8740ad23a88e349c3100003f2f647dd4f8939d03dae71e40	c07da52960daedc1ba74be81da9915ac79f8c6735d3d0ba2257d7ae77ca9d483
word_listening1179_2db5cd94dbab	manoeuvre	keep					KEEP_FORM_VARIANT	合法词形命中：manoeuvre, manoeuvred	0c47775e24c4bdcae00ecf62b07e6a48242a9dc644cd0beae102568bc2f82789	b6c75169676b73117d9d64e1ecc1e8a65d7097fb85c67ce3611d8860f4dffd0a
word_listening1179_9d1b9e1e77b5	decibel	keep					KEEP_FORM_VARIANT	合法词形命中：decibel, decibels	5635db52fd631b1dd4225b3db8f9585f508715c88f8cf85df2e6a4f572ee88d8	7e805b069899778922ed409c9531225fcdbc674b187678135047cd198629fef2
word_listening1179_76e7443e02ac	storey	keep					KEEP_FORM_VARIANT	合法词形命中：storey, storeys	61c4c30798c43e5c4d107754d21475b6034410b245694a680b0bd0663e5c1ac2	1ab9ba806d9272235175007a5f8564b8b570aa9ff3520cd40e5b9806117760e4
word_listening1179_bad62274d345	highland	keep					KEEP_FORM_VARIANT	合法词形命中：highland, highlands	7fbcd43ea86fcfa56eb8be89dc0d8f47a99225b4d80983c0325c7ba44120cce3	49c7c20389ca6cbd113b35748c95097af477fba1302465b15384cad1c366c3a4
word_listening1179_c6a3d251f821	overgraze	keep					KEEP_FORM_VARIANT	合法词形命中：overgrazing	2f8b6afce6d1295f60b3d890abe12e817fb86bd3b55c9fe250b600b2953df973	517e0709e198dfd7c8227dc910210bef6d4ddae0bdf829867c61136fb1ea3325
word_listening1179_9859c5624f09	disillusion	keep					KEEP_FORM_VARIANT	合法词形命中：disillusion, disillusioned	4e2c6a9e7148338ef4908030447828216bbbfbbd420a0e995f63383bf33d2b2f	6378f178eee9b29620d1e3f101b69a43f20c43d3fadb6776262cd799fbc35273
word_listening1179_f1a6159802a2	hiccup	keep					KEEP_FORM_VARIANT	合法词形命中：hiccup, hiccups	fa3f6d401a3eafa1a2fa52916c6650f1e3f516c73a0a7b2125272fa6b84e3fd0	443795754822559a5e64cc59a082705b8e8d198608abead8a546a6645331eb0e
word_listening1179_19ab806fe5ec	airbag	keep					KEEP_FORM_VARIANT	合法词形命中：airbag, airbags	a4e2a0a4fdf9f9b5683b9f64fc794b820951c326f8bf978b6c36c1dfd9f4259d	13aff2c29e72d19af88101e2a1bd4d2a44acc664ec57832509bc9a2363c042b3
word_listening1179_b408b2042c56	earbud	keep					KEEP_FORM_VARIANT	合法词形命中：earbud, earbuds	f65fa869a2f17a3cc69357b0c4204a7c900885a10a68353d67d43bcfcc0fdf1c	c0cea6f99d68792d4f92bd977127c026352cc946bcb37e6c6fb101b68e2c9c2e
word_listening1179_0f8fb231f5b4	floorboard	keep					KEEP_FORM_VARIANT	合法词形命中：floorboard, floorboards	fbb7d44f4ca1fb812c8bc46bd0c4b5bedb8ab5872342fd52c79382a70de37705	874f7c2afe9ea8784ce58f37bce5c5bc2ff65be2f37b007d773ee0b9e4585efb
word_listening1179_e9031f60a3ac	gutter	keep					KEEP_FORM_VARIANT	合法词形命中：gutter, gutters	2ab92253682e7ada8ab395a4b3c5343a2e6758d9f254aa7f470e03e43c0fc0a1	152eeda23f0c5b37bf204f69872be79f2b1c14dd2ded36589873be6820b8dc8b
word_listening1179_a2e4e9ac5dba	boarder	keep					KEEP_FORM_VARIANT	合法词形命中：boarder, boarders	9b1f1b2d7b4972ea2aec01c9384af4670c7f660798672d4933f0562980b80eb2	32f20fc5c8b13d855cf4163268090c9e295c5657bc0a522433b8c035f8dd89da
word_listening1179_28532912de03	allergen	keep					KEEP_FORM_VARIANT	合法词形命中：allergen, allergens	423ad7644f6684c4922d07545a34cca41108e77ff22faecc13c138d99b682e72	2587c82d861a410391ea3c552bfd8aab95e1c15b596446717b0e2036dc2f90b8
word_listening1179_ddff7c71c096	decommission	keep					KEEP_FORM_VARIANT	合法词形命中：decommission, decommissioned	a6692a84dbca7ee51bebf36e8dfbf6f4934e5f6d37391597c8d4a5f429ea6c4d	705e9e90d6be638cd7ed527db30028086c7e77d35f649dd2013d31b49046ca8c
word_listening1179_b41c448aaf22	smokealarm	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	dc301806daa54f15ed4be306e14e7cc9a78cf906cc99ff63e5809bcd2c6088b7	4b71f3ff16d2164aa71a4a0ef8db3136bd779e8eb2687d540f0d6f73bc7c6b39
word_listening1179_36cf12057a9e	sparepart	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	262f349bfac19d8755feb24172164921c01822103caf0d052a799eaf2dc1f00f	a8034050b929e7cdb53b38a2da3e417805ad6309c1e957328e55189f7f627f9d
word_listening1179_9f962dc9adfa	townhall	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	7a520a77c626af944011e25572e87b2fd6ffc7a11b8e1bf27ce97c66e3e63b53	2b1e09c4d07cdb59074858225b2c45fcae73397ff0c0acf0f9a027a9f95c8491
word_listening1179_b8268df1da5d	utensil	keep					KEEP_FORM_VARIANT	合法词形命中：utensil, utensils	669ba9c9d7555c54f0bfe172f20505e7ce605a496471c2e6914e336fc647e7db	f167fe2698105ed678980030e7a59654dc5ce242cfe78add91bb486d9cf2a194
word_listening1179_384dde4e4b7f	watercourse	keep					KEEP_FORM_VARIANT	合法词形命中：watercourse, watercourses	7d1717926761bc988b1299cdf823828bfd23c55328141d4d0371226a9452db72	7770e5238400cf91be0f386ddf94e86eb8e150f0b5e7caf8c36b900a927ad936
